Data Set 2:Time(s),Data Set 2:Position(m),Data Set 2:Velocity(m/s),Data Set 2:Acceleration(m/s²)
4.521,0.0812999904155731,-0.496969881282512,-4.33459168292201
4.554,0.0622999966144562,-0.627946221467222,-2.89337528938625
4.587,0.0388999879360199,-0.720959671017299,-1.95462474547682
4.62,0.0133999884128571,-0.766077426948934,-0.617353804120185
4.653,-0.012800008058548,-0.766666649969339,1.21501220043076
4.686,-0.0383000075817108,-0.711700380450544,3.08394027437885
4.719,-0.0617000162601471,-0.58190233578987,5.27986225137431
4.752,-0.0814000070095062,-0.323148036645318,6.10928364634172
4.785,-0.0821000039577484,-0.0929292228687493,4.44384870501715
4.818,-0.0821000039577484,-0.0166666101325642,2.33869157699183
4.851,-0.0816999971866608,0.00530299464058797,1.27350870870364
4.884,-0.0824000090360642,0.0476430512036538,3.14786521423482
4.917,-0.0821000039577484,0.200000036545474,5.24906821598859
4.95,-0.0724000036716461,0.444949538719775,5.65395101979705
4.983,-0.0509999990463257,0.644360264443388,4.25728144822821
5.016,-0.0266000032424927,0.742760872600051,2.14411192221123
5.049,-0.000400006771087647,0.773989843198346,-0.236128470943426
5.082,0.0257999897003174,0.7492424763413,-1.48363422449236
5.115,0.0503000020980835,0.676599365693553,-2.77787614976762
5.148,0.0715999901294708,0.560690307055258,-3.89741882138739
5.181,0.0882000029087067,0.411027107977303,-4.72464614077391
5.214,0.0992000102996826,0.240993319135724,-5.25527723164561
5.247,0.104400008916855,0.0587540744531035,-5.20946217277691
5.28,0.103399991989136,-0.132828373900969,-5.4304831997867
5.313,0.0954000055789948,-0.315656640914956,-5.07895920254317
5.346,0.0819999873638153,-0.47760948488608,-3.9426791452586
5.379,0.0629999935626984,-0.607996476619733,-3.28421604537511
5.412,0.0410000085830689,-0.703451107648082,-2.22229501274842
5.445,0.0157999992370605,-0.763888938057704,-0.517375168035715
5.478,-0.0110999941825867,-0.765404215565436,1.03296473997177
5.511,-0.0362000167369843,-0.704377275022996,2.92993302361305
5.544,-0.0590000152587891,-0.581060507983873,4.88967510732194
5.577,-0.0782999992370606,-0.352525161673323,5.79062975811912
5.61,-0.0824000090360642,-0.124494886960245,4.53676731016026
5.643,-0.0816999971866608,-0.0320706478875093,2.64712101536038
5.676,-0.0828000009059906,0.00269356048869764,2.13371008512262
5.709,-0.0821000039577484,0.0546296011117171,3.29338624217126
5.742,-0.0821000039577484,0.197558942868653,5.05649399035848
5.775,-0.0724000036716461,0.435858688972615,5.59973433727131
5.808,-0.0516999959945679,0.63047151673924,4.19564515000538
5.841,-0.0275999903678894,0.727525288207765,1.62834587526344
5.874,-0.00209999084472656,0.758333213200874,0.168079184443702
5.907,0.0236999988555908,0.736195104892804,-1.26217107978165
5.94,0.0474999845027924,0.672138123600571,-2.6221500260953
5.973,0.0692000091075897,0.564899182680882,-3.80440306028132
6.006,0.0861000120639801,0.412457845227085,-4.71376517549618
6.039,0.0967999994754791,0.241918997331099,-5.22282308571238
6.072,0.102299988269806,0.0606060078248429,-5.43247864305262
6.105,0.100899994373322,-0.123484693593048,-5.35376083785452
6.138,0.0940000116825104,-0.300757536783765,-4.58854937110405
6.171,0.0805999934673309,-0.460606080915793,-4.17193879942953
6.204,0.0627000033855438,-0.587962893925935,-3.29330181509652
6.237,0.0410000085830689,-0.683080894176407,-1.82215808240219
6.27,0.0164999961853027,-0.735690422130354,-0.766524098500383
6.303,-0.00870001316070557,-0.743602738035243,0.721399974577169
6.336,-0.0338000059127808,-0.698316415853372,2.66268382323179
6.369,-0.0566000044345856,-0.582743987992959,4.48651718188735
6.402,-0.0751999914646149,-0.3797979994053,5.48274392013839
6.435,-0.0824000090360642,-0.159680216200023,4.6455009950413
6.468,-0.0821000039577484,-0.043939360063084,2.9612202252849
6.501,-0.0828000009059906,-0.00210437509748671,2.37652816538148
6.534,-0.0828000009059906,0.0558921734893362,3.17179830393805
6.567,-0.0824000090360642,0.209932551038787,5.00785172675537
6.6,-0.0714000165462494,0.436195357379689,5.29707950429774
6.633,-0.0516999959945679,0.611111157971999,3.65528050978985
6.666,-0.0286000072956085,0.706312996068788,1.95389568088083
6.699,-0.00350001454353333,0.736868617309867,0.250783935877653
6.732,0.0212999880313873,0.715488235557121,-1.40810812887554
6.765,0.0447999835014343,0.651094472970224,-2.53886172440057
6.798,0.0654000043869019,0.544949738866951,-3.58092913978025
6.831,0.0816000103950501,0.407154888215691,-4.37278626601213
6.864,0.0927000045776367,0.249999791684777,-4.91885846112734
6.897,0.098499983549118,0.0777776895548761,-5.24223434453292
6.93,0.0981999933719635,-0.104881973579676,-4.88904714743145
6.963,0.0913000106811523,-0.278619453561826,-4.77786605717794
6.996,0.0791999995708466,-0.431565749725509,-4.21358799178664
7.029,0.0622999966144562,-0.562289623098342,-3.00145799975307
7.062,0.0412999987602234,-0.661700412079142,-2.19686171862736
7.095,0.0174999833106995,-0.718518414280633,-0.945451944550534
7.128,-0.0072999894618988,-0.729882004686479,0.776973656249905
7.161,-0.0320999920368195,-0.685522050568552,2.33001850155942
7.194,-0.0538000166416168,-0.584764387270414,4.06932842137313
7.227,-0.0731000006198883,-0.407912363909712,5.20494831011907
7.26,-0.0828000009059906,-0.178703655698886,4.8366585511658
7.293,-0.0816999971866608,-0.0414983416446532,3.16661147839301
7.326,-0.0821000039577484,-0.000252604785591672,2.36724647678608
7.359,-0.0821000039577484,0.0505891537626183,3.38415060546719
7.392,-0.0824000090360642,0.203956181954856,4.97830576856747
7.425,-0.0710000097751617,0.427609478885478,5.05437497678626
7.458,-0.0521000027656555,0.596464721341728,3.80496926563722
7.491,-0.0293000042438507,0.689394006925801,2.03163759339106
7.524,-0.00519999861717224,0.722979857062648,0.00470358179468568
7.557,0.0196000039577484,0.707828235947323,-1.15813046501555
7.59,0.0426999926567078,0.647474745106618,-2.37854005611092
7.623,0.063400000333786,0.546464765513386,-3.41667159284472
7.656,0.0796000063419342,0.412963054798268,-4.27805113154406
7.689,0.0913000106811523,0.255555516541605,-4.84779189600298
7.722,0.0967999994754791,0.0845117099357374,-5.10697573878483
7.755,0.0967999994754791,-0.0864477571012197,-5.13715973777099
7.788,0.0913000106811523,-0.260942762949652,-4.90192439429116
7.821,0.0791999995708466,-0.420875496133812,-3.91769265031576
7.854,0.0627000033855438,-0.551599419678904,-3.29315242592564
7.887,0.0419999957084656,-0.649747623739018,-2.2211726217072
7.92,0.0185999870300293,-0.703114501956332,-0.662699718572727
7.953,-0.00560000538825989,-0.711447738035761,0.500729323517298
7.986,-0.0293000042438507,-0.678198581392116,1.99320549448465
8.019,-0.0516999959945679,-0.588804771904191,3.67926445697603
8.052,-0.0703000128269196,-0.429377173032822,4.98203870506762
8.085,-0.0821000039577484,-0.21489897761682,4.89231628404358
8.118,-0.0824000090360642,-0.0614477854585809,3.53287413867848
8.151,-0.0828000009059906,-0.000336680950139106,2.70685309683131
8.184,-0.0824000090360642,0.0598485195877578,3.48122205049436
8.217,-0.0821000039577484,0.209511956983944,4.70505431566417
8.25,-0.0706999897956848,0.421464756783414,4.95516835684879
8.283,-0.0523999929428101,0.583417450237753,3.71390501328367
8.316,-0.0300000011920929,0.674326562319538,1.54324492330272
8.349,-0.00659999251365662,0.709848421992684,0.338932814618851
8.382,0.0178999900817871,0.700505067804452,-1.02405857680515
8.415,0.0410000085830689,0.640909178088407,-2.33302583864368
8.448,0.0613000094890595,0.54006717522136,-3.4151858013376
8.481,0.0774999856948853,0.406649703730639,-4.18933851382746
8.514,0.0884999930858612,0.256229054044793,-4.45924452964067
8.547,0.0947000086307526,0.0937710005024863,-4.94047546015677
8.58,0.0950999855995178,-0.0804714632756786,-5.03011141005107
8.613,0.0891999900341034,-0.248653017711959,-4.3875827158413
8.646,0.0782000124454498,-0.399831569556033,-4.07960953040558
8.679,0.0622999966144562,-0.529461336456971,-3.32148796145025
8.712,0.0424000024795532,-0.626346855251883,-1.95243008497527
8.745,0.019899994134903,-0.68333338607441,-0.972015767923587
8.778,-0.00380000472068787,-0.697390524425888,0.305241861241497
8.811,-0.0273000001907349,-0.666582423829875,1.86090638902046
8.844,-0.0489999949932098,-0.584932702659354,3.28046021461393
8.877,-0.0672000050544739,-0.452525361820501,4.6162520498748
8.91,-0.0814000070095062,-0.250925971602752,4.75928006340509
8.943,-0.0831000059843063,-0.0739057457406914,3.80060543725233
8.976,-0.0824000090360642,0.00092595414280479,2.8499231053455
9.009,-0.0821000039577484,0.0521886203224811,3.53259137069345
9.042,-0.0831000059843063,0.210942894922765,4.84594833785116
9.075,-0.0699999928474426,0.423232438387692,4.77530448668626
9.108,-0.0523999929428101,0.564225557376236,3.23759945297992
9.141,-0.0313999950885773,0.653787707339235,1.86495288736373
9.174,-0.00800001621246338,0.68964646119461,0.394647117986631
9.207,0.015500009059906,0.675336780772865,-1.10332334621291
9.24,0.0374999940395355,0.622811466957188,-2.12413863272154
9.273,0.0575000047683716,0.53459604079475,-3.13118704176144
9.306,0.0737000107765198,0.412373606002691,-3.86045549849688
9.339,0.0853999853134155,0.264562214865828,-4.57422723917744
9.372,0.0916000008583069,0.099747570275458,-4.9108650952307
9.405,0.0920000076293945,-0.0672559896703518,-4.60962767083218
9.438,0.0871999859809876,-0.233501772888581,-4.57775525704891
9.471,0.0760999917984009,-0.382491434463349,-4.0658963832883
9.504,0.0613000094890595,-0.507323177976638,-3.29282011494555
9.537,0.0419999957084656,-0.605471432209013,-2.292213408088
9.57,0.0203000009059906,-0.664730691147177,-1.08074289197936
9.603,-0.00310000777244568,-0.678619551738912,0.434041531818712
9.636,-0.0254999995231628,-0.651599331335586,1.65924245126129
9.669,-0.0473000109195709,-0.575252454288878,3.07417722771607
9.702,-0.0647999942302704,-0.44823219679823,4.23158978386163
9.735,-0.0789999961853027,-0.263131302013139,4.6406885081905
9.768,-0.0816999971866608,-0.0952020387858251,3.76599796275059
9.801,-0.0816999971866608,-0.0199495441584475,3.05375544130002
9.834,-0.0828000009059906,0.0509258723419524,3.7923428420678
9.867,-0.0821000039577484,0.219107752897923,4.84098813634981
9.9,-0.0692999958992004,0.417760902583001,4.44583172769257
9.933,-0.0521000027656555,0.551767496749613,3.30968183532566
9.966,-0.0317000150680542,0.639225472304152,1.90619967116743
9.999,-0.00870001316070557,0.676262659657279,0.21154694806924
10.032,0.0140999853610992,0.668602910908788,-0.886656528070804
10.065,0.0365000069141388,0.619107976505649,-2.05454018689711
10.098,0.0561000108718872,0.528030273087496,-3.02950556846654
10.131,0.0719999969005585,0.4099325750412,-3.83803742838719
10.164,0.0837000012397766,0.269612755237607,-4.45325796756389
10.197,0.0902999937534332,0.110774454645034,-4.84261770009965
10.23,0.0913000106811523,-0.0577441319472056,-4.93196556282017
10.263,0.0864999890327454,-0.225420903276515,-4.64585415411575
10.296,0.0758000016212463,-0.372727135014452,-3.68115795510876
10.329,0.0613000094890595,-0.496464621539065,-3.16560853576202
10.362,0.0424000024795532,-0.593097723694364,-2.22413663242663
10.395,0.0209999978542328,-0.648232371317414,-0.827311317800999
10.428,-0.00139999389648438,-0.664057379419151,0.173423535258789
10.461,-0.0238000154495239,-0.641414262228949,1.38507960426405
10.494,-0.0448000133037567,-0.575504883471568,2.71853085080952
10.527,-0.0627999901771545,-0.466414046809326,3.98234407541528
10.56,-0.0776000022888184,-0.297811547112383,4.68327896255098
10.593,-0.0831000059843063,-0.115909171525878,3.95760365154587
10.626,-0.0824000090360642,-0.00723906689220014,3.34162437307754
10.659,-0.0821000039577484,0.0643939632759353,3.73031731184473
10.692,-0.0814000070095062,0.218266012893383,4.62027720811469
10.725,-0.0690000057220459,0.408165069039827,4.44420277209125
10.758,-0.0523999929428101,0.543434285756311,3.26171254305621
10.791,-0.0317000150680542,0.627020141893762,1.3470638548731
10.824,-0.0097000002861023,0.658080834732315,0.334072125656191
10.857,0.0126999914646149,0.650168343224506,-0.780688481324465
10.89,0.0340999960899353,0.605976466177285,-1.93768626745159
10.923,0.0537000000476837,0.524242342722539,-2.92776320218111
10.956,0.069599986076355,0.408501612016245,-3.78104725880883
10.989,0.0812999904155731,0.268097703505043,-4.20688930880954
11.022,0.087799996137619,0.109932714640493,-4.62855938124986
11.055,0.0884999930858612,-0.0486531442263315,-4.65519415951683
11.088,0.0843999981880188,-0.201683428753104,-4.45993476352595
11.121,0.0751000046730042,-0.348316574538194,-4.02807716303153
11.154,0.0609999895095825,-0.476936148071933,-3.27595545729216
11.187,0.0426999926567078,-0.57272733461977,-1.93718758559548
11.22,0.0219999849796295,-0.625925909991213,-1.0781058688281
11.253,0.000699996948242188,-0.648063943040896,-0.013149879034656
11.286,-0.0218000113964081,-0.630723908292722,1.30910834809163
11.319,-0.0421000123023987,-0.569780968656442,2.47551382360324
11.352,-0.0602999925613403,-0.468855052684698,3.64106676768236
11.385,-0.0744999945163727,-0.321801363017024,4.28876063270128
11.418,-0.0828000009059906,-0.142929329213871,4.28041531346922
11.451,-0.0816999971866608,-0.0196128381221784,3.72126095497721
11.484,-0.0828000009059906,0.0711278582261466,3.55872921553153
11.517,-0.0796000063419342,0.225925887072527,4.33029325057259
11.55,-0.0683000087738037,0.391161752870988,4.0952191889475
11.583,-0.0523999929428101,0.518518716397916,3.10420345859511
11.616,-0.0327999889850616,0.599747529936966,1.86283143697374
11.649,-0.0117999911308289,0.639309711528545,0.633223311046557
11.682,0.0103000104427338,0.641498100075253,-0.750752587964475
11.715,0.0316999852657318,0.600841636408863,-1.79983489192146
11.748,0.0509999990463257,0.520707155116878,-2.81559766081515
11.781,0.0667999982833862,0.410606162716642,-3.57307648426708
11.814,0.078900009393692,0.27196969749149,-4.25713495409814
11.847,0.085099995136261,0.119107715810589,-4.58354698985134
11.88,0.0868000090122223,-0.03712130114687,-4.3437818493756
11.913,0.0826999843120575,-0.193350192673682,-4.35761217912722
11.946,0.0737000107765198,-0.33686871982183,-3.92730683782606
11.979,0.0598999857902527,-0.459343571253496,-3.20665954217073
12.012,0.0426999926567078,-0.554124589520269,-2.26358612171668
12.045,0.0223999917507172,-0.61372057958083,-1.15188001923482
12.078,0.000999987125396729,-0.630218849238319,0.175358218566651
12.111,-0.0200000107288361,-0.613047042077636,1.1285907445741
12.144,-0.0403999984264374,-0.559343432737924,2.22487111334616
12.177,-0.0579000115394592,-0.466161692885034,3.23422946928065
12.21,-0.0721000134944916,-0.338888805522661,4.13972141334999
12.243,-0.0816999971866608,-0.171801307386021,4.40618242357643
12.276,-0.0824000090360642,-0.0287879270937307,3.83880172653724
12.309,-0.0824000090360642,0.0851010709298579,4.05478103690466
12.342,-0.0782999992370606,0.23459600479113,4.27668961140344
12.375,-0.0672000050544739,0.388468029322449,3.87120429069947
12.408,-0.0514000058174133,0.505976567063666,2.93833395676799
12.441,-0.0327999889850616,0.585606152361087,1.80940776755923
12.474,-0.0117999911308289,0.626262465510711,0.371602148023429
12.507,0.00959998369216919,0.62659932206376,-0.611033328338338
12.54,0.0306000113487244,0.587205468404171,-1.67929317622836
12.573,0.0491999983787537,0.51372049232123,-2.67042004573825
12.606,0.0654000043869019,0.406733917868902,-3.54517383229822
12.639,0.0767999887466431,0.272222189389494,-4.16944283508024
12.672,0.0837000012397766,0.123569083334219,-4.27526467910103
12.705,0.085099995136261,-0.0314814123240386,-4.51576040665599
12.738,0.0816000103950501,-0.184764339265598,-4.36561365578348
12.771,0.0726999938488007,-0.328535508828531,-3.53847816683632
12.804,0.0591999888420105,-0.447474746190342,-3.05756021746586
12.837,0.0424000024795532,-0.537710483828784,-2.25050795776159
12.87,0.0230999886989594,-0.600589370286021,-1.24484106597098
12.903,0.00169998407363892,-0.624494972052394,-0.0846686132049538
12.936,-0.0193000137805939,-0.605218739621971,1.06572334241205
12.969,-0.039000004529953,-0.553114320894682,2.22335440339507
13.002,-0.0568999946117401,-0.460185223456583,3.18372904351259
13.035,-0.0703000128269196,-0.335269453951005,3.88939901580779
13.068,-0.0796000063419342,-0.190319863433387,3.9962490754685
13.101,-0.0824000090360642,-0.052777742998367,4.22226056570761
13.134,-0.0831000059843063,0.0861112141247958,4.40170607819733
13.167,-0.0776000022888184,0.245707228729623,3.94314841848408
13.2,-0.0661999881267548,0.384090926109338,3.58231387514914
13.233,-0.0514000058174133,0.493518493893971,2.75875886533713
13.266,-0.0327999889850616,0.5699494220191,1.73246092066156
13.299,-0.012800008058548,0.608838216624273,0.642509032849783
13.332,0.00819998979568481,0.613973071478832,-0.492648652398138
13.365,0.0288999974727631,0.576346861794345,-1.67719338690911
13.398,0.0471999943256378,0.50269370829618,-2.57825050441151
13.431,0.0627000033855438,0.402441229483092,-3.36395698035939
13.464,0.074400007724762,0.277525347089927,-3.83113734052888
13.497,0.0816000103950501,0.132154886570042,-4.36559350874934
13.53,0.0834000110626221,-0.0228957846911265,-4.47176792903547
13.563,0.0798999965190888,-0.172390781267724,-3.91126341095673
13.596,0.0715999901294708,-0.306986598454743,-3.68009154752531
13.629,0.0591999888420105,-0.423821385460668,-3.10934658824046
13.662,0.0430000126361847,-0.51666658233713,-2.33352173315199
13.695,0.024399995803833,-0.581818221996133,-1.3850642337305
13.728,0.00380000472068787,-0.613804768632965,-0.0513346768447922
13.761,-0.017300009727478,-0.602188560898454,1.12374519597794
13.794,-0.0372999906539917,-0.543097705150691,2.12742636854524
13.827,-0.0538000166416168,-0.455387262784273,2.95609171654552
13.86,-0.0679000020027161,-0.344612657622454,3.51125614718424
13.893,-0.0771999955177307,-0.210774391387848,4.10575195536279
13.926,-0.0821000039577484,-0.0652357032804781,4.17514637788845
13.959,-0.0816999971866608,0.0871211691737572,4.10980591197298
13.992,-0.076200008392334,0.233754189528198,4.04589557085102
14.025,-0.0658999979496002,0.365993265150375,3.53747927430614
14.058,-0.0514000058174133,0.473989857366996,2.74872792921384
14.091,-0.0338000059127808,0.551094310452238,1.79757802077386
14.124,-0.0142000019550323,0.595454615775982,0.735255886691077
14.157,0.0065000057220459,0.601599262619663,-0.551638389250248
14.19,0.0264999866485596,0.569276060118817,-1.53835623627635
14.223,0.0451000034809113,0.499074080777086,-2.50888530258158
14.256,0.0602999925613403,0.396801265401876,-3.18363829000309
14.289,0.0715999901294708,0.278367036922213,-3.81010472374147
14.322,0.0791999995708466,0.140909118082386,-4.24541375128076
14.355,0.0812999904155731,-0.00934337927436181,-4.39821868169634
14.388,0.0785000026226044,-0.157912371535896,-4.23759276172759
14.421,0.0706000030040741,-0.296127991844908,-3.79524833537694
14.454,0.0584999918937683,-0.415404035587501,-2.77883354671365
14.487,0.0424000024795532,-0.505892189865564,-2.13309531023179
14.52,0.0241000056266785,-0.560774496107388,-1.26330744345935
14.553,0.0047999918460846,-0.589309868587787,-0.131462290872131
14.586,-0.015500009059906,-0.587373670905533,0.806765135432378
14.619,-0.0351999998092651,-0.541666516350581,1.93478028424501
14.652,-0.0523999929428101,-0.454713737824146,2.90733367031689
14.685,-0.0658999979496002,-0.340151490787864,3.61290266038075
14.718,-0.0751999914646149,-0.2092592643969,4.06888706596959
14.751,-0.0799999982118607,-0.0675084439391637,4.32849879408569
14.784,-0.0799999982118607,0.0840068139411782,4.3102179314847
14.817,-0.074099987745285,0.225000033274245,4.00377078305695
14.85,-0.0647999942302704,0.352693552320657,3.17937839379249
14.883,-0.0503999888896942,0.461952666742631,2.6837530883634
14.916,-0.0335000157356262,0.540656448414026,1.78787156571746
14.949,-0.0137999951839447,0.584511744855633,0.460357010951738
14.982,0.00619998574256897,0.586952800903253,-0.459247676100929
15.015,0.0257999897003174,0.555050694179853,-1.45019059755086
15.048,0.0437000095844269,0.489478234690851,-2.37711798295161
15.081,0.058899998664856,0.393855250644361,-3.1764851785391
15.114,0.0703000128269196,0.274494842246726,-3.78881563506112
15.147,0.0774999856948853,0.137457818495305,-3.94590454162704
15.18,0.0796000063419342,-0.00791249150780324,-4.19040910032102
15.213,0.0767999887466431,-0.148737470710317,-4.07548902375564
15.246,0.069599986076355,-0.281818010389603,-3.72857210483668
15.279,0.0579000115394592,-0.401346671460857,-3.13268992055495
15.312,0.0424000024795532,-0.495117947910769,-2.2987334368541
15.345,0.024399995803833,-0.556986666086946,-1.05496665905893
15.378,0.0047999918460846,-0.585101093306689,-0.146695543436801
15.411,-0.015500009059906,-0.56902359330694,0.885130698002272
15.444,-0.0335000157356262,-0.521716997278257,1.85385150411427
15.477,-0.0503999888896942,-0.451009958882127,2.7242391975693
15.51,-0.0645000040531158,-0.340235654753871,3.52123779159618
15.543,-0.0733999907970429,-0.208333310254093,3.83821186779038
15.576,-0.0782999992370606,-0.0701179157202489,4.17217835085431
15.609,-0.0782999992370606,0.075505011611515,4.18116380561866
15.642,-0.0731000006198883,0.213636317437746,3.89586210877246
15.675,-0.0638000071048737,0.337457993014492,3.40618659565764
15.708,-0.0503999888896942,0.443434374099633,2.71925143088786
15.741,-0.0338000059127808,0.521717172881173,1.59318271658784
15.774,-0.0151999890804291,0.569612766155087,0.780042864008108
15.807,0.0047999918460846,0.579713746554118,-0.284608711510777
15.84,0.0241000056266785,0.550505012173446,-1.45372193912341
15.873,0.0419999957084656,0.487121041575664,-2.36590034196055
15.906,0.0571999847888947,0.389814778209133,-3.13884933831461
15.939,0.0681999921798706,0.272474856890414,-3.51730453136777
15.972,0.0753999948501587,0.144360442755601,-3.96941565538443
16.005,0.0782000124454498,0.00235691716775347,-4.12636700633763
16.038,0.0753999948501587,-0.136111245211525,-3.7104420124106
16.071,0.0688999891281128,-0.264225508829561,-3.61086249285284
16.104,0.0579000115394592,-0.385100994045889,-3.1093354726354
16.137,0.0426999926567078,-0.478030405060604,-2.29504765509873
16.17,0.0254999995231628,-0.539730745132527,-1.3392907253483
16.203,0.00619998574256897,-0.567424327436127,-0.325433368387434
16.236,-0.012800008058548,-0.561363643869414,0.810788353086956
16.269,-0.0317000150680542,-0.521969639693049,1.73387911687366
16.302,-0.0482999980449677,-0.44520204316084,2.61672485275293
16.335,-0.0617000162601471,-0.343350273390813,3.22570680293497
16.368,-0.0714000165462494,-0.222727179727973,3.81895792518883
16.401,-0.0769000053405762,-0.0847641265753531,4.16512205326958
16.434,-0.0771999955177307,0.0602694021330942,4.20967394736488
16.467,-0.0728000104427338,0.201262684181484,3.94963775475034
16.5,-0.0634999871253967,0.327356862098676,3.43402934921211
16.533,-0.0507000088691711,0.433248953787167,2.40902323887124
16.566,-0.0342000126838684,0.511616092137618,1.71958326625779
16.599,-0.0159000158309937,0.552946243823972,0.775956439019688
16.632,0.00310000777244568,0.562289572926084,-0.367232657310397
16.665,0.0219999849796295,0.539814708409488,-1.21800772296136
16.698,0.0395999848842621,0.484006899575185,-2.15479458669955
16.731,0.0548000037670136,0.395791473412757,-2.96510259741174
16.764,0.0665000081062317,0.278872146148878,-3.66180322243415
16.797,0.0737000107765198,0.143939296805901,-4.01214936252746
16.83,0.0760999917984009,0.00454540605898257,-3.77265241136322
16.863,0.0737000107765198,-0.126851904472516,-3.77893097134711
16.896,0.0674999952316284,-0.249663512112718,-3.55210322109418
16.929,0.0571999847888947,-0.366835080413306,-3.0930069148703
16.962,0.0426999926567078,-0.462373699804742,-2.34180862366205
16.995,0.0257999897003174,-0.526010011783756,-1.41071203537897
17.028,0.00720000267028809,-0.55808079764498,-0.171320449689797
17.061,-0.0121000111103058,-0.551094310452232,0.712844863081057
17.094,-0.0300000011920929,-0.511447839464004,1.65511807399882
17.127,-0.0466000139713287,-0.441161595811749,2.54836703219428
17.16,-0.0600000023841858,-0.339141297420664,3.33571432686443
17.193,-0.0697000026702881,-0.211952762170272,3.83363413052434
17.226,-0.074099987745285,-0.0773570202416446,3.79053939638434
17.259,-0.0748000144958496,0.0579963980700424,3.94185952353433
17.292,-0.0703000128269196,0.192087457236217,3.7468844940304
17.325,-0.0617000162601471,0.311616143393601,3.29756812959778
17.358,-0.0493000149726868,0.41397314782095,2.66200264400356
17.391,-0.0338000059127808,0.492760980570761,1.82818652015602
17.424,-0.0159000158309937,0.538888954955713,0.631596230570226
17.457,0.00270000100135803,0.549747511393296,-0.234387035301385
17.49,0.0212999880313873,0.525336674969608,-1.19821897067565
17.523,0.0381999909877777,0.46860281164798,-2.10880530170203
17.556,0.0530000030994415,0.383080883258924,-2.86184771908983
17.589,0.0640999972820282,0.273737366552707,-3.42305059870664
17.622,0.0712999999523163,0.153114448492774,-3.6257862336752
17.655,0.0746999979019165,0.0167507364693716,-3.94518266712126
17.688,0.072299987077713,-0.117592613905769,-3.89573231127784
17.721,0.0667999982833862,-0.246127923128979,-3.31216840504593
17.754,0.0557999908924103,-0.362626254959943,-2.94497285958188
17.787,0.0419999957084656,-0.449747424133701,-2.22705522627028
17.82,0.0254999995231628,-0.511700381534261,-1.37372716122216
17.853,0.00749999284744263,-0.543855331361497,-0.39699664310816
17.886,-0.0114000141620636,-0.539478127803869,0.627773412662555
17.919,-0.0290000140666962,-0.500589007078992,1.65189534250382
17.952,-0.045199990272522,-0.431733801710087,2.47503556118121
17.985,-0.0582999885082245,-0.333249267905654,3.17148530801107
18.018,-0.0676000118255615,-0.217255970042967,3.51974523021263
18.051,-0.0731000006198883,-0.0853533997680208,3.90931692365354
18.084,-0.0733999907970429,0.0520202547612808,3.9176679569484
18.117,-0.0692999958992004,0.179124500615028,3.6825863990471
18.15,-0.0613999962806702,0.298063763062963,3.28714965711076
18.183,-0.0493000149726868,0.402020033361127,2.67475777969122
18.216,-0.0342000126838684,0.481144797922387,1.59633283345016
18.249,-0.0166000127792358,0.526346968681325,0.834730272558786
18.282,0.00130000710487366,0.540235779100789,-0.10480912455633
18.315,0.019899994134903,0.521212088740637,-1.20152196300506
18.348,0.0367999970912933,0.46380476317422,-2.01766479004747
18.381,0.0509999990463257,0.384175165333726,-2.73720650321318
18.414,0.0627000033855438,0.281902450303037,-3.24116782826853
18.447,0.0703000128269196,0.156986442479221,-3.78802245724311
18.48,0.0733999907970429,0.0198652045895353,-3.94092423954727
18.513,0.0712999999523163,-0.110016828434235,-3.81558256528702
18.546,0.066100001335144,-0.235858690056338,-3.50311420720489
18.579,0.0553999841213226,-0.347979793243541,-2.95462897133662
18.612,0.0424000024795532,-0.434595878276764,-2.01013311874648
18.645,0.026199996471405,-0.499663303797487,-1.38139960414365
18.678,0.00859999656677246,-0.532659893284745,-0.489008669723033
18.711,-0.0097000002861023,-0.535858525370912,0.680415604784837
18.744,-0.0279999971389771,-0.495959562484657,1.58338382505503
18.777,-0.0430999994277954,-0.427861933154291,2.39948475741567
18.81,-0.0568999946117401,-0.334427638688073,3.00708947695155
18.843,-0.0658999979496002,-0.216330116244676,3.4955186570725
18.876,-0.0710000097751617,-0.0978957372482382,3.77325616989541
18.909,-0.0728000104427338,0.0339225938023141,3.66263156306664
18.942,-0.0690000057220459,0.170875553932252,3.71015787820283
18.975,-0.0609999895095825,0.291666599235151,3.29488574236151
19.008,-0.0493000149726868,0.394360109009728,2.61885219880571
19.041,-0.0342000126838684,0.468350244491583,1.78517975006624
19.074,-0.0175999999046326,0.512710499643079,0.906583131597018
19.107,0.000299990177154541,0.529461361543104,-0.183847138999566
19.14,0.018200010061264,0.513131294386964,-1.03687740550107
19.173,0.035099983215332,0.462373749977012,-1.94890743486005
19.206,0.0496000051498413,0.379461456428869,-2.66176935777632
19.239,0.0606000125408173,0.27718846545075,-3.23067510041459
19.272,0.0681999921798706,0.161615987418076,-3.62461594670817
19.305,0.0715999901294708,0.0341750857003204,-3.61640967178579
19.338,0.0706000030040741,-0.0979798510419805,-3.79368854612142
19.371,0.0650999844074249,-0.227862009496401,-3.54364257323638
19.404,0.0550999939441681,-0.340572335704002,-2.67486855776054
19.437,0.0419999957084656,-0.4292929463515,-2.08625270616476
19.47,0.0257999897003174,-0.484090913024416,-1.25868642206103
19.503,0.00929999351501465,-0.510016801180656,-0.441848236214485
19.536,-0.00830000638961792,-0.514225551375639,0.414143435258385
